"cowcode","month","year","eventid","country","INI_IGRP1","TAR_IGRP1","VIC_IGRP1","INI_SGRP1","TAR_SGRP1","VIC_SGRP1","INI_PGRP1","TAR_PGRP1","VIC_PGRP1","KNOW_INI","AMBIG_INI","INI_TYPE","NGOV_I1","GOV_I1","TAR_TYPE","HUMAN_T1","GOV_T1","G_LVL_I","G_LVL_T","G_LVL_V","HUMAN_V1","GOV_V1","VIC_TYPE","DATE_TYP","day","JUL_PSD","JUL_PED","JUL_EED","JUL_LED","JUL_START_DATE","JUL_END_DATE","DAY_SPAN","N_INJURD","TAR_GPOL","GP_TYPE","aid","PUB_MON","PUB_DATE","PUB_YEAR","recap","NEWS_SOURCE","CODE_YEAR","CODE_MONTH","CODE_DAY","event","posthoc","EV_TYPE","linked","LINK_TYPE","FROM_EID","TO_EID","pinpoint","GP3","GP4","GP7","GP8","LOC_TYPE","PE_TYPE","SYM_TYPE","AD_VIOL","AD_TACT","EXP_TYPE","ATK_TYPE","DSA_TYPE","STAT_ACT","N_OF_INI_P","N_OF_INI_A","WEAP_GRD","N_KILLED_P","N_KILLED_A","E_LENGTH","N_INJURD_D","DAM_PROP","arrests","PER_ATK_I","PER_ATK_E","PUB_ORDER","retribution","POL_EXPRESS","INTANG_REP","MASS_EXPRESS","POL_VIOL","STAT_VIOL","ST_REPRESS","AMBIG_WGT","SC_ANIMOSITY","ANTI_GOV_SENTMNTS","CLASS_CONFLICT","POL_DESIRES","RETAIN_POWER","ECO_SCARCITY","PERS_SECURITY","QUASI_EVENT","coup","COUP_FAILED","region","ctry_bias","victim_effect","weapon","property_damaged","property_owner","state","city"
2,4,1964,"EID322237","United States",".",".",".","African Descent",".",".",".",".",".",1,0,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7030,7030,NA,NA,7030,7030,1,0,0,NA,21024402,4,2,1964,0,"NYT",2012,5,29,1,0,1,1,0,"EID322237","EID322236",3,"UNITED STATES","LITTLE ROCK",34.74649811,-92.28959656,2,4,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,10,"Arkansas","Little Rock"
2,4,1964,"EID322244","United States",".",".",".",".",".",".",".",".",".",1,0,1,35,NA,2,16,NA,NA,NA,NA,16,NA,NA,1,1,7030,7030,NA,NA,7030,7030,1,0,0,NA,21024402,4,2,1964,0,"NYT",2012,5,29,1,0,1,0,NA,"","",3,"UNITED STATES","LITTLE ROCK",34.74649811,-92.28959656,2,4,NA,0,17,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,10,"Arkansas","Little Rock"
2,4,1964,"EID323165","United States",".",".",".",".",".",".",".",".",".",1,0,1,17,NA,1,37,20,NA,3,3,37,20,NA,1,30,7059,7059,NA,NA,7059,7059,1,0,0,NA,21016880,5,1,1964,0,"NYT",2012,6,2,1,0,1,0,NA,"","",3,"UNITED STATES","HARVARD UNIVERSITY",42.3783989,-71.11640167,18,4,NA,0,17,1,NA,NA,NA,16,16,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Massachusetts","Cambridge"
2,4,1964,"EID327490","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7037,7037,NA,NA,7037,7037,1,0,0,NA,2285980,4,9,1964,0,"NYT",2012,6,24,1,0,1,0,NA,"","",3,"UNITED STATES","CLEVELAND",43.24029922,-75.88379669,21,9,1,0,17,2,NA,NA,NA,200,200,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","Cleveland"
2,4,1964,"EID341665","United States",".",".",".",".",".",".","Civil Rights Groups",".",".",1,0,1,15,NA,2,37,20,NA,1,1,37,20,NA,1,6,7035,7035,NA,NA,7035,7035,1,0,0,NA,21023285,4,7,1964,0,"NYT",2012,9,16,1,0,1,1,0,"EID341665","EID341667",3,"UNITED STATES","CLEVELAND",39.91609955,-112.1210022,2,7,NA,0,17,4,NA,NA,NA,NA,100,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,10,"Utah","Eureka"
2,4,1964,"EID341667","United States",".",".",".",".",".",".","Civil Rights Groups",".",".",1,0,1,15,NA,2,37,20,NA,1,1,37,20,NA,1,6,7035,7035,NA,NA,7035,7035,1,0,0,NA,21023285,4,7,1964,0,"NYT",2012,9,16,1,0,1,1,1,"EID341667","EID341668",3,"UNITED STATES","CLEVELAND",39.91609955,-112.1210022,2,9,4,0,17,2,NA,NA,NA,NA,100,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,10,"Utah","Eureka"
2,4,1964,"EID49374","United States",".",".",".","Black",".",".",".",".",".",1,0,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,11,7040,7040,7133,7133,7040,7040,1,0,1,5,21088971,7,14,1964,0,"NYT",2009,6,5,1,0,1,1,0,"EID49374","EID49375",NA,"UNITED STATES","SAN FRANCISCO",37.77489853,-122.4189987,2,7,NA,0,4,4,NA,NA,NA,2500,2500,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"California","San Francisco"
2,4,1964,"EID84677","United States",".",".",".",".",".",".","Congress of Racial Equality",".",".",1,0,1,22,NA,1,16,NA,NA,NA,NA,16,NA,NA,1,3,7032,7032,NA,NA,7032,7032,1,0,0,NA,2277751,4,5,1964,0,"NYT",2009,11,29,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,2,9,4,0,17,2,NA,NA,NA,30,30,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,4,1964,"EID84705","United States",".",".",".",".",".",".","Committee For Decent Housing",".",".",1,0,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7032,7032,NA,NA,7032,7032,1,0,0,NA,2277751,4,5,1964,0,"NYT",2009,11,29,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,21,8,NA,0,17,4,NA,NA,NA,60,60,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,5,1,NA,1,NA,10,"Kansas","Potwin"
2,4,1964,"EID84708","United States",".",".",".",".",".",".","Congress of Racial Equality",".",".",1,0,1,2,NA,1,25,NA,NA,NA,NA,25,NA,NA,1,3,7032,7032,NA,NA,7032,7032,1,0,0,NA,2277751,4,5,1964,0,"NYT",2009,11,29,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,9,8,NA,0,17,4,NA,NA,NA,25,25,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,4,1964,"EID92383","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,10,NA,3,3,37,10,NA,1,9,7038,7038,NA,NA,7038,7038,1,0,0,NA,21021918,4,13,1964,0,"NYT",2009,12,26,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,27,4,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,5,1964,"EID101601","United States",".",".",".","Black","White",".",".",".",".",1,0,1,1,NA,1,37,3,NA,3,3,37,3,NA,1,25,7084,7084,NA,NA,7084,7084,1,0,0,NA,2376181,5,26,1964,0,"NYT",2010,1,25,1,0,1,1,1,"EID101601","EID101602",3,"UNITED STATES","CAMBRIDGE",38.5632019,-76.07879639,4,7,NA,0,17,4,NA,NA,NA,NA,1250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Maryland","Cambridge"
2,5,1964,"EID101602","United States",".",".",".","White","Black",".",".",".",".",1,0,1,1,NA,1,37,3,NA,3,3,37,3,NA,1,25,7084,7084,NA,NA,7084,7084,1,0,0,NA,2376181,5,26,1964,0,"NYT",2010,1,25,1,0,1,1,1,"EID101602","EID101603",3,"UNITED STATES","CAMBRIDGE",38.5632019,-76.07879639,4,7,NA,0,17,4,NA,NA,NA,600,600,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Maryland","Cambridge"
2,5,1964,"EID186015","United States",".",".",".","Black",".",".",".",".",".",1,0,1,1,NA,1,20,NA,NA,3,3,20,NA,NA,3,16,NA,NA,7060,7090,7060,7090,31,0,0,NA,20998161,7,12,1964,0,"NYT",2010,8,26,1,0,1,1,1,"EID186015","EID186016",3,"UNITED STATES","CAMBRIDGE",38.5632019,-76.07879639,21,7,NA,0,17,4,NA,NA,NA,600,600,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Maryland","Cambridge"
2,5,1964,"EID186397","United States",".",".",".","Catholic",".",".",".",".",".",1,0,1,25,NA,1,37,19,NA,3,3,37,19,NA,1,1,7060,7060,NA,NA,7060,7060,1,0,0,NA,21016619,5,2,1964,0,"NYT",2010,8,29,1,0,1,1,1,"EID186397","EID186398",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,20,7,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,5,1964,"EID186398","United States",".",".",".",".","Jewish",".","American Nazi Party",".",".",1,0,1,2,NA,1,25,NA,NA,NA,NA,25,NA,NA,1,1,7060,7060,NA,NA,7060,7060,1,0,0,NA,21016619,5,2,1964,0,"NYT",2010,8,29,1,1,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,27,7,NA,0,17,4,NA,NA,NA,NA,100,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,5,1964,"EID186399","United States",".",".",".",".",".",".",".",".",".",1,0,1,15,NA,1,37,19,NA,3,3,37,19,NA,4,14,NA,NA,7056,7060,7056,7060,5,0,0,NA,21016619,5,2,1964,0,"NYT",2010,8,29,1,0,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,19,7,NA,0,17,4,NA,NA,NA,NA,450,1,0,0,2,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,5,1964,"EID207489","United States",".",".",".","Puerto Rican",".",".",".",".",".",1,0,1,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,12,7071,7071,NA,NA,7071,7071,1,0,0,NA,21013355,5,13,1964,0,"NYT",2010,11,11,1,0,1,0,NA,"","",3,"united states","New York",40.71429825,-74.0059967,2,7,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,5,1964,"EID207491","United States",".",".",".","Puerto Rican",".",".",".",".",".",1,0,1,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,11,7070,7070,NA,NA,7070,7070,1,0,0,NA,21013355,5,13,1964,0,"NYT",2010,11,11,1,0,1,1,0,"EID207491","EID207492",3,"united states","New York",40.71429825,-74.0059967,2,7,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,5,1964,"EID207492","United States",".",".",".","Puerto Rican",".",".",".",".",".",1,0,1,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,11,7070,7070,NA,NA,7070,7070,1,0,0,NA,21013355,5,13,1964,0,"NYT",2010,11,11,1,0,1,0,NA,"","",3,"united states","New York",40.71429825,-74.0059967,2,9,1,0,17,2,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,5,1964,"EID213166","United States",".","Klu Klux Klan",".",".",".",".",".",".",".",1,0,2,NA,2,1,32,NA,1,NA,NA,32,NA,NA,3,27,NA,NA,7053,7088,7053,7088,36,0,0,NA,21009143,5,30,1964,0,"NYT",2010,11,30,1,0,1,0,NA,"","",1,"UNITED STATES","MISSISSIPPI",32.76729965,-89.68119812,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Mississippi","Carthage"
2,5,1964,"EID248013","United States",".",".",".",".",".",".",".",".",".",1,0,1,1,NA,1,37,20,NA,3,3,37,20,NA,1,12,7071,7071,NA,NA,7071,7071,1,0,0,NA,21013285,5,13,1964,0,"NYT",2011,3,24,1,0,1,1,0,"EID248013","EID248014",3,"UNITED STATES","UNITED STATES",38,-97,4,7,NA,0,17,4,NA,NA,NA,2500,2500,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,5,1964,"EID248014","United States",".",".",".",".",".",".",".",".",".",1,0,1,18,NA,1,37,20,NA,3,3,37,20,NA,1,12,7071,7071,NA,NA,7071,7071,1,0,0,NA,21013285,5,13,1964,0,"NYT",2011,3,24,1,0,1,1,0,"EID248014","EID248015",3,"UNITED STATES","UNITED STATES",38,-97,4,9,1,0,17,2,NA,NA,NA,1500,1500,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,5,1964,"EID248015","United States",".",".",".",".",".",".",".",".",".",1,0,1,18,NA,1,37,20,NA,3,3,37,20,NA,1,12,7071,7071,NA,NA,7071,7071,1,0,0,NA,21013285,5,13,1964,0,"NYT",2011,3,24,1,0,1,1,1,"EID248015","EID248016",3,"UNITED STATES","UNITED STATES",38,-97,4,1,NA,0,17,1,NA,NA,NA,1500,1500,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,5,1964,"EID248017","United States",".",".",".",".",".",".",".",".",".",1,0,1,18,NA,1,37,20,NA,3,3,37,20,NA,1,11,7070,7070,NA,NA,7070,7070,1,0,0,NA,21013285,5,13,1964,0,"NYT",2011,3,24,1,0,1,1,1,"EID248017","EID248018",3,"UNITED STATES","UNITED STATES",38,-97,4,7,NA,0,17,4,NA,NA,NA,2500,2500,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,5,1964,"EID301927","United States",".",".",".",".",".",".","National Urban League",".",".",1,0,1,2,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,12,7071,7071,NA,NA,7071,7071,1,0,0,NA,21013362,5,13,1964,0,"NYT",2012,1,28,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,11,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,5,1964,"EID310540","United States",".",".",".","African Descent",".",".",".",".",".",1,0,1,1,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,30,7089,7089,NA,NA,7089,7089,1,0,0,NA,21008751,5,31,1964,1,"NYT",2012,3,23,0,0,1,1,1,"EID310540","EID310542",3,"united states","Saint Augustine",29.8946991,-81.3144989,11,9,1,0,17,2,NA,NA,NA,11,11,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,5,1,1,1,NA,NA,"Florida","Saint Augustine"
2,5,1964,"EID310544","United States",".",".",".","African Descent","White",".",".",".",".",1,0,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,30,7089,7089,NA,NA,7089,7089,1,0,0,NA,21008751,5,31,1964,0,"NYT",2012,3,23,1,0,1,1,0,"EID310544","EID310545",3,"united states","Saint Augustine",29.8946991,-81.3144989,9,7,NA,0,17,4,NA,NA,NA,95,95,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Florida","Saint Augustine"
2,5,1964,"EID310545","United States",".",".",".","African Descent","White",".",".",".",".",1,0,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,30,7089,7089,NA,NA,7089,7089,1,0,0,NA,21008751,5,31,1964,0,"NYT",2012,3,23,1,0,1,0,NA,"","",3,"united states","Saint Augustine",29.8946991,-81.3144989,9,1,NA,0,17,1,NA,NA,NA,95,95,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Florida","Saint Augustine"
2,5,1964,"EID310547","United States",".",".",".","African Descent","White",".",".",".",".",1,0,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,30,7089,7089,NA,NA,7089,7089,1,0,0,NA,21008751,5,31,1964,0,"NYT",2012,3,23,1,0,1,0,NA,"","",3,"united states","Saint Augustine",29.8946991,-81.3144989,4,5,NA,0,17,1,NA,NA,NA,53,53,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Florida","Saint Augustine"
2,5,1964,"EID319048","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,1,38,NA,NA,NA,NA,38,NA,NA,1,15,7074,7074,NA,NA,7074,7074,1,0,0,NA,21012656,5,16,1964,0,"NYT",2012,5,9,1,0,1,1,0,"EID319048","EID319050",3,"UNITED STATES","CLEVELAND",39.91609955,-112.1210022,28,1,NA,0,17,1,NA,NA,NA,60,60,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"Utah","Eureka"
2,5,1964,"EID319050","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,1,38,NA,NA,NA,NA,38,NA,NA,1,15,7074,7074,NA,NA,7074,7074,1,0,0,NA,21012656,5,16,1964,0,"NYT",2012,5,9,1,0,1,0,NA,"","",3,"UNITED STATES","CLEVELAND",39.91609955,-112.1210022,28,5,NA,0,17,1,NA,NA,NA,60,60,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"Utah","Eureka"
2,5,1964,"EID98510","United States",".",".",".",".",".",".",".",".",".",1,0,1,2,NA,1,37,20,NA,2,2,37,20,NA,1,23,7082,7082,NA,NA,7082,7082,1,0,0,NA,21010422,5,24,1964,0,"NYT",2010,1,17,1,0,1,1,1,"EID98510","EID98511",3,"UNITED STATES","CALIFORNIA",36.16999817,-119.7460022,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Stratford"
2,6,1964,"EID152201","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7094,7094,NA,NA,7094,7094,1,0,1,5,21007346,6,5,1964,0,"NYT",2010,6,1,1,0,1,0,NA,"","",3,"united states","New York",40.71429825,-74.0059967,15,7,NA,0,17,4,NA,NA,NA,250,250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,6,1964,"EID152208","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7094,7094,NA,NA,7094,7094,1,0,1,5,21007346,6,5,1964,0,"NYT",2010,6,1,1,0,1,1,0,"EID152208","EID152201",3,"united states","New York",40.71429825,-74.0059967,15,9,1,0,17,2,NA,NA,NA,11,11,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,6,1964,"EID153972","United States",".",".",".","White",".",".",".",".",".",1,0,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,21,7111,7111,NA,NA,7111,7111,1,0,0,NA,21003093,6,22,1964,0,"NYT",2010,6,5,1,0,1,0,NA,"","",3,"UNITED STATES","FLORIDA",27.83329964,-81.71700287,2,7,NA,0,17,4,NA,NA,NA,250,250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Florida","Bartow"
2,6,1964,"EID153973","United States",".",".",".","Black",".",".",".",".",".",1,0,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,21,7111,7111,NA,NA,7111,7111,1,0,0,NA,21003093,6,22,1964,0,"NYT",2010,6,5,1,0,1,0,NA,"","",3,"UNITED STATES","FLORIDA",27.83329964,-81.71700287,2,7,NA,0,17,4,NA,NA,NA,160,160,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Florida","Bartow"
2,6,1964,"EID153974","United States",".",".",".","White",".",".",".",".",".",1,0,1,1,NA,1,37,20,NA,3,3,37,20,NA,1,21,7111,7111,NA,NA,7111,7111,1,0,0,NA,21003093,6,22,1964,0,"NYT",2010,6,5,1,0,1,1,0,"EID153974","EID153972",3,"UNITED STATES","FLORIDA",27.83329964,-81.71700287,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Florida","Bartow"
2,6,1964,"EID215181","United States",".",".",".",".",".",".",".",".",".",1,0,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7095,7095,NA,NA,7095,7095,1,0,0,NA,21007241,6,6,1964,0,"NYT",2010,12,7,1,0,1,1,1,"EID215181","EID215183",3,"UNITED STATES","ALABAMA",32.79899979,-86.80729675,2,7,NA,0,17,4,NA,NA,NA,NA,100,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Alabama","Maplesville"
2,6,1964,"EID235195","United States",".",".",".",".",".",".",".",".",".",1,0,1,21,NA,1,21,NA,NA,NA,NA,21,NA,NA,1,29,7119,7119,NA,NA,7119,7119,1,0,0,NA,21091918,6,30,1964,0,"NYT",2011,2,23,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,2,2,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,6,1964,"EID257561","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,1,37,20,NA,1,1,37,20,NA,1,29,7119,7119,NA,NA,7119,7119,1,0,0,NA,21091906,6,30,1964,0,"NYT",2011,6,3,1,0,1,1,1,"EID257561","EID257569",3,"united states","Queens",40.74980164,-73.79759979,2,7,NA,0,17,4,NA,NA,NA,1501,1501,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","Queens"
2,6,1964,"EID259426","United States",".",".",".",".",".",".",".",".",".",1,0,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,18,7108,7108,NA,NA,7108,7108,1,0,0,NA,20998432,6,19,1964,0,"NYT",2011,6,13,1,0,1,1,1,"EID259426","EID259449",3,"UNITED STATES","FLORIDA",27.83329964,-81.71700287,2,7,NA,0,17,4,NA,NA,NA,NA,1250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Florida","Bartow"
2,6,1964,"EID259452","United States",".",".",".",".",".",".",".",".",".",1,0,1,1,NA,1,37,20,NA,3,3,37,20,NA,4,21,NA,NA,7083,7108,7083,7108,26,0,0,NA,20998432,6,19,1964,1,"NYT",2011,6,13,0,0,1,1,0,"EID259452","EID259458",3,"UNITED STATES","FLORIDA",27.83329964,-81.71700287,2,7,NA,0,17,4,NA,NA,NA,NA,1250,1,0,0,3,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,5,1,13,1,NA,NA,"Florida","Bartow"
2,6,1964,"EID320709","United States",".",".",".",".","White",".",".",".",".",0,0,NA,NA,NA,1,26,NA,NA,NA,NA,26,NA,NA,3,17,NA,NA,7104,7110,7104,7110,7,0,0,NA,2436190,6,25,1964,0,"NYT",2012,5,22,1,0,1,0,NA,"","",3,"UNITED STATES","MISSISSIPPI",32.76729965,-89.68119812,4,1,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,9,1,NA,NA,"Mississippi","Carthage"
2,6,1964,"EID325342","United States",".",".",".",".",".",".",".",".",".",1,0,1,37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7097,7097,NA,NA,7097,7097,1,0,0,NA,21006797,6,8,1964,0,"NYT",2012,6,13,1,0,1,0,NA,"","",3,"UNITED STATES","PARSONS COLLEGE",41.01670074,-91.96679688,18,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Iowa","Fairfield"
